origem,destino,peso
Colégio Adventista de Campo Limpo,Colégio Adventista de Gopoúva,28.86783642213165
Colégio Adventista de Campo Limpo,Colégio Adventista de Hortolândia,95.52634967640587
Colégio Adventista de Campo Limpo,Colégio Adventista de Interlagos,11.906170750250345
Colégio Adventista de Campo Limpo,Colégio Adventista de Jacareí,86.91302867485265
Colégio Adventista de Campo Limpo,Colégio Adventista de Jardim Utinga,25.004471425810287
Colégio Adventista de Campo Limpo,Colégio Adventista de Mauá,32.30521332365321
Colégio Adventista de Campo Limpo,Colégio Adventista de Mogi das Cruzes,58.46527560762775
Colégio Adventista de Campo Limpo,Colégio Adventista de Praia Grande,54.2477314907354
Colégio Adventista de Campo Limpo,Colégio Adventista de Santo Amaro,7.231624156221062
Colégio Adventista de Campo Limpo,Colégio Adventista de Santo André,24.557258425211156
Colégio Adventista de Campo Limpo,Colégio Adventista de Santos,56.45075104737867
Colégio Adventista de Campo Limpo,Colégio Adventista de São Bernardo do Campo,24.723334666415102
Colégio Adventista de Campo Limpo,Colégio Adventista de São Caetano do Sul,20.14497670104867
Colégio Adventista de Campo Limpo,Colégio Adventista de São José dos Campos,98.67419247885094
Colégio Adventista de Campo Limpo,Colégio Adventista de São Miguel Paulista,36.79569492976403
Colégio Adventista de Campo Limpo,Colégio Adventista de Sorocaba,74.93755927600847
Colégio Adventista de Campo Limpo,Colégio Adventista de Taboão da Serra,2.8548335771964064
Colégio Adventista de Campo Limpo,Colégio Adventista de Tucuruvi,22.264200321547396
Colégio Adventista de Campo Limpo,Colégio Adventista de Vila Alpina,20.101007906809418
Colégio Adventista de Campo Limpo,Escola Adventista de Vila das Belezas,3.399598525323967
Colégio Adventista de Campo Limpo,Colégio Adventista de Vila Galvão,27.42222720306014
Colégio Adventista de Campo Limpo,Colégio Adventista de Vila Matilde,26.400464561122476
Colégio Adventista de Campo Limpo,Colégio Adventista de Vila Nova Cachoeirinha,19.571920037163483
Colégio Adventista de Campo Limpo,Colégio Adventista de Vila Yara,8.32471546126467
Colégio Adventista de Campo Limpo,Colégio Adventista do Brooklin,8.446774846783274
Colégio Adventista de Campo Limpo,Colégio Adventista Ellen G. White,4.3373549789036625
Colégio Adventista de Campo Limpo,Colégio Adventista da Granja Viana,9.659256145502207
Colégio Adventista de Campo Limpo,Escola Adventista de Alvorada - SP,4.517594984410802
Colégio Adventista de Campo Limpo,Escola Adventista de Campo Grande,9.231661670808396
Colégio Adventista de Campo Limpo,Escola Adventista de Ibiúna,45.673264045016765
Colégio Adventista de Campo Limpo,Escola Adventista de Indaiatuba,73.49243159604119
Colégio Adventista de Campo Limpo,Colégio Adventista de Itapecerica da Serra,13.296945515964648
Colégio Adventista de Campo Limpo,Escola Adventista de Jardim das Palmeiras,5.57269105500669
Colégio Adventista de Campo Limpo,Escola Adventista de Jardim Lilah,5.234513618754992
Colégio Adventista de Campo Limpo,Colégio Adventista de Jundiaí,47.54392256093549
Colégio Adventista de Campo Limpo,Escola Adventista de Pedreira - AP,11.866758220154273
Colégio Adventista de Campo Limpo,Escola Adventista de Porto Feliz,90.71188548503423
Colégio Adventista de Campo Limpo,Escola Adventista de São Roque,38.7175935393743
Colégio Adventista de Campo Limpo,Colégio Adventista Pirajuçara,4.2951131397570315
Colégio Adventista de Campo Limpo,Escola Adventista Thiago White,7.535635699216916
Colégio Adventista de Campo Limpo,Unasp-HT - Centro Universitário Adventista Hortolândia,95.49788924329907
Colégio Adventista de Campo Limpo,Unasp-SP - Centro Universitário Adventista - São Paulo,4.725964724429673
Colégio Adventista de Campo Limpo,Escola Adventista de Educação Infantil de Vila Matilde,26.34376837630547
Colégio Adventista de Campo Limpo,Colégio Adventista de Alphaville,18.476690328123052
Colégio Adventista de Campo Limpo,Unasp-BI - Centro Universitário Adventista - Bilíngue,4.725964724429673
Colégio Adventista de Campo Mourão,Colégio Adventista de Maringá - Zona 4,81.54981508111378
Colégio Adventista de Campo Mourão,Escola Adventista de Cianorte - ANP,48.488425273777786
Colégio Adventista de Campo Mourão,Escola Adventista de Goioerê,67.07347806099476
Colégio Adventista de Campo Mourão,Escola Adventista de Maringá - Zona 7,83.63425893470554
Colégio Adventista de Campo Mourão,IAP - Instituto Adventista Paranaense,62.492111040176596
Colégio Adventista de Caraguatatuba,Colégio Adventista de Jacareí,67.43637923784722
Colégio Adventista de Caraguatatuba,Colégio Adventista de Mogi das Cruzes,78.92254915685466
Colégio Adventista de Caraguatatuba,Colégio Adventista de Santos,96.56030579422647
Colégio Adventista de Caraguatatuba,Colégio Adventista de São José dos Campos,64.24788318619932
Colégio Adventista de Caraguatatuba,Colégio Adventista de Taubaté - Tremembé,75.48376532477482
Colégio Adventista de Caruaru,Colégio Adventista União dos Palmares,98.19934401913716
Colégio Adventista de Caruaru,Colégio Adventista de Belo Jardim,49.198929904868095
Colégio Adventista de Caruaru,Escola Adventista de Garanhuns,88.8565808779943
Colégio Adventista de Caruaru,Escola Adventista de Vitória de Santo Antão,76.88702211754449
Colégio Adventista de Caruaru,IAPE - Instituto Adventista Pernambucano de Ensino,34.433848416326825
Colégio Adventista de Cascavel,Escola Adventista de Goioerê,95.5701867567018
Colégio Adventista de Cascavel,Escola Adventista de Toledo,38.204356625818555
Colégio Adventista de Castelo Branco,Colégio Adventista de Feira de Santana,89.74266539569575
Colégio Adventista de Castelo Branco,Colégio Adventista de Itapagipe,7.348276881300056
Colégio Adventista de Castelo Branco,Colégio Adventista de Lauro de Freitas,16.401733488673337
Colégio Adventista de Castelo Branco,Colégio Adventista de Salvador,9.800749215523643
Colégio Adventista de Castelo Branco,Colégio Adventista de São Caetano,5.233886317293464
Colégio Adventista de Castelo Branco,Escola Adventista de Amaralina,12.58469627804364
Colégio Adventista de Castelo Branco,Escola Adventista de IAPI,6.831504669527119
Colégio Adventista de Castelo Branco,Escola Adventista de Jardim Cruzeiro,6.9574463959497885
Colégio Adventista de Castelo Branco,Escola Adventista de Paripe,7.470863829100165
Colégio Adventista de Castelo Branco,Escola Adventista de Praia Grande,5.01944128600038
Colégio Adventista de Castelo Branco,Escola Adventista de Santo Antonio de Jesus,90.47656842301846
Colégio Adventista de Castelo Branco,Colégio Adventista da Bahia,68.19708185986822
Colégio Adventista de Cidade Ademar,Colégio Adventista de Cotia,29.546785475762963
Colégio Adventista de Cidade Ademar,Colégio Adventista de Diadema,3.533660525525216
Colégio Adventista de Cidade Ademar,Colégio Adventista de Embu das Artes,21.7686667300663
Colégio Adventista de Cidade Ademar,Colégio Adventista de Engenheiro Goulart,23.259033924833112
Colégio Adventista de Cidade Ademar,Colégio Adventista de Gopoúva,25.213046486984478
Colégio Adventista de Cidade Ademar,Colégio Adventista de Interlagos,6.539293276193172
Colégio Adventista de Cidade Ademar,Colégio Adventista de Jacareí,78.75188356877368
Colégio Adventista de Cidade Ademar,Colégio Adventista de Jardim Utinga,14.582577303408698
Colégio Adventista de Cidade Ademar,Colégio Adventista de Mauá,20.50930549741252
Colégio Adventista de Cidade Ademar,Colégio Adventista de Mogi das Cruzes,48.568571264339305
Colégio Adventista de Cidade Ademar,Colégio Adventista de Praia Grande,43.88955977762961
Colégio Adventista de Cidade Ademar,Colégio Adventista de Santo Amaro,5.218457143153823
Colégio Adventista de Cidade Ademar,Colégio Adventista de Santo André,12.639261702776267
Colégio Adventista de Cidade Ademar,Colégio Adventista de Santos,44.72363073029855
Colégio Adventista de Cidade Ademar,Colégio Adventista de São Bernardo do Campo,12.28654327909429
Colégio Adventista de Cidade Ademar,Colégio Adventista de São Caetano do Sul,9.036813470009216
Colégio Adventista de Cidade Ademar,Colégio Adventista de São José dos Campos,90.66955942653344
Colégio Adventista de Cidade Ademar,Colégio Adventista de São Miguel Paulista,29.410153383353197
Colégio Adventista de Cidade Ademar,Colégio Adventista de Sorocaba,87.06271205265885
Colégio Adventista de Cidade Ademar,Colégio Adventista de Taboão da Serra,14.119671444440684
Colégio Adventista de Cidade Ademar,Colégio Adventista de Tucuruvi,20.894621913058817
Colégio Adventista de Cidade Ademar,Colégio Adventista de Vila Alpina,11.59448225261013
Colégio Adventista de Cidade Ademar,Escola Adventista de Vila das Belezas,9.415826781627846
Colégio Adventista de Cidade Ademar,Colégio Adventista de Vila Galvão,24.887590435841737
Colégio Adventista de Cidade Ademar,Colégio Adventista de Vila Matilde,19.741660065669805
Colégio Adventista de Cidade Ademar,Colégio Adventista de Vila Nova Cachoeirinha,22.216959521243137
Colégio Adventista de Cidade Ademar,Colégio Adventista de Vila Yara,17.232777108524193
Colégio Adventista de Cidade Ademar,Colégio Adventista do Brooklin,6.1808740899851715
Colégio Adventista de Cidade Ademar,Colégio Adventista Ellen G. White,12.12704886014634
Colégio Adventista de Cidade Ademar,Colégio Adventista da Granja Viana,22.097380094889576
Colégio Adventista de Cidade Ademar,Escola Adventista de Alvorada - SP,13.377353358647976
Colégio Adventista de Cidade Ademar,Escola Adventista de Campo Grande,3.8932553613388268
Colégio Adventista de Cidade Ademar,Escola Adventista de Ibiúna,57.01402223570745
Colégio Adventista de Cidade Ademar,Escola Adventista de Indaiatuba,84.47163979211157
Colégio Adventista de Cidade Ademar,Colégio Adventista de Itapecerica da Serra,21.08748713432819
Colégio Adventista de Cidade Ademar,Escola Adventista de Jardim das Palmeiras,12.56335562098473
Colégio Adventista de Cidade Ademar,Escola Adventista de Jardim Lilah,13.187870515863938
Colégio Adventista de Cidade Ademar,Colégio Adventista de Jundiaí,55.44485012210643
Colégio Adventista de Cidade Ademar,Escola Adventista de Pedreira - AP,3.442956127310978
Colégio Adventista de Cidade Ademar,Escola Adventista de São Roque,51.11147029715547
Colégio Adventista de Cidade Ademar,Colégio Adventista Pirajuçara,15.32882748501443
Colégio Adventista de Cidade Ademar,Escola Adventista Thiago White,15.016142176238153
Colégio Adventista de Cidade Ademar,Unasp-SP - Centro Universitário Adventista - São Paulo,13.222544019502111
Colégio Adventista de Cidade Ademar,Escola Adventista de Educação Infantil de Vila Matilde,19.404998389467803
Colégio Adventista de Cidade Ademar,Colégio Adventista de Alphaville,29.544889434578007
Colégio Adventista de Cidade Ademar,Unasp-BI - Centro Universitário Adventista - Bilíngue,13.222544019502111
Colégio Adventista de Codó,Escola Adventista de Caxias,73.63043340168335
Colégio Adventista de Codó,Escola Adventista de Coroatá,44.83709596545005
Colégio Adventista de Cotia,Colégio Adventista de Diadema,32.93786018497592
Colégio Adventista de Cotia,Colégio Adventista de Embu das Artes,10.652871004912331
Colégio Adventista de Cotia,Colégio Adventista de Engenheiro Goulart,42.69006456847272
Colégio Adventista de Cotia,Colégio Adventista de Gopoúva,41.41275279320755
Colégio Adventista de Cotia,Colégio Adventista de Hortolândia,84.24029594244709
Colégio Adventista de Cotia,Colégio Adventista de Interlagos,27.53586407189532
Colégio Adventista de Cotia,Colégio Adventista de Jardim Utinga,41.70530802295624
Colégio Adventista de Cotia,Colégio Adventista de Mauá,49.36739272659534
Colégio Adventista de Cotia,Colégio Adventista de Mogi das Cruzes,74.22415457117359
Colégio Adventista de Cotia,Colégio Adventista de Paulínia,93.53441263494781
Colégio Adventista de Cotia,Colégio Adventista de Praia Grande,68.77129715366092
Colégio Adventista de Cotia,Colégio Adventista de Santo Amaro,24.32944650100929
Colégio Adventista de Cotia,Colégio Adventista de Santo André,41.68312925270475
Colégio Adventista de Cotia,Colégio Adventista de Santos,72.44723058854045
Colégio Adventista de Cotia,Colégio Adventista de São Bernardo do Campo,41.79728619170045
Colégio Adventista de Cotia,Colégio Adventista de São Caetano do Sul,37.16028264238929
Colégio Adventista de Cotia,Colégio Adventista de São Miguel Paulista,51.3688624345103
Colégio Adventista de Cotia,Colégio Adventista de Sorocaba,57.93892912329184
Colégio Adventista de Cotia,Colégio Adventista de Taboão da Serra,16.21268032962677
Colégio Adventista de Cotia,Colégio Adventista de Tatuí,99.46865665416884
Colégio Adventista de Cotia,Colégio Adventista de Tucuruvi,34.18220202210634
Colégio Adventista de Cotia,Colégio Adventista de Vila Alpina,36.38596019206272
Colégio Adventista de Cotia,Escola Adventista de Vila das Belezas,20.168311043034244
Colégio Adventista de Cotia,Colégio Adventista de Vila Galvão,39.285515443683764
Colégio Adventista de Cotia,Colégio Adventista de Vila Matilde,41.25778230841556
Colégio Adventista de Cotia,Colégio Adventista de Vila Nova Cachoeirinha,28.61977070829177
Colégio Adventista de Cotia,Colégio Adventista de Vila Yara,17.21271258918243
Colégio Adventista de Cotia,Colégio Adventista do Brooklin,25.276247728989265
Colégio Adventista de Cotia,Colégio Adventista Ellen G. White,18.22348304402185
Colégio Adventista de Cotia,Colégio Adventista da Granja Viana,7.662968114373422
Colégio Adventista de Cotia,Escola Adventista de Alvorada - SP,17.05620575120374
Colégio Adventista de Cotia,Escola Adventista de Campo Grande,26.071810235121454
Colégio Adventista de Cotia,Escola Adventista de Ibiúna,30.17414565381975
Colégio Adventista de Cotia,Escola Adventista de Indaiatuba,60.712107403377345
Colégio Adventista de Cotia,Colégio Adventista de Itapecerica da Serra,16.26075746064247
Colégio Adventista de Cotia,Escola Adventista de Jardim das Palmeiras,18.469998577679803
Colégio Adventista de Cotia,Escola Adventista de Jardim Lilah,17.647323227045923
Colégio Adventista de Cotia,Colégio Adventista de Jundiaí,42.61973294607522
Colégio Adventista de Cotia,Escola Adventista de Pedreira - AP,28.46441335183517
Colégio Adventista de Cotia,Escola Adventista de Porto Feliz,74.32661707093422
Colégio Adventista de Cotia,Escola Adventista de São Roque,21.565004557186615
Colégio Adventista de Cotia,Colégio Adventista Pirajuçara,14.620111018105531
Colégio Adventista de Cotia,Escola Adventista Thiago White,17.346981014515652
Colégio Adventista de Cotia,Escola Cursos - Trilhas,99.46865665416884
Colégio Adventista de Cotia,Unasp-HT - Centro Universitário Adventista Hortolândia,84.13779067176796
Colégio Adventista de Cotia,Unasp-SP - Centro Universitário Adventista - São Paulo,17.327570943243778
Colégio Adventista de Cotia,Escola Parceira,99.46865665416884
Colégio Adventista de Cotia,Escola Adventista de Educação Infantil de Vila Matilde,41.365535590584116
Colégio Adventista de Cotia,Colégio Adventista de Alphaville,12.798702130672545
Colégio Adventista de Cotia,Unasp-BI - Centro Universitário Adventista - Bilíngue,17.327570943243778
Colégio Adventista de Diadema,Colégio Adventista de Embu das Artes,24.784044927593882
Colégio Adventista de Diadema,Colégio Adventista de Engenheiro Goulart,23.524791699087984
Colégio Adventista de Diadema,Colégio Adventista de Gopoúva,26.019425256325245
Colégio Adventista de Diadema,Colégio Adventista de Interlagos,7.791959945864581
Colégio Adventista de Diadema,Colégio Adventista de Jacareí,77.35690412273523
Colégio Adventista de Diadema,Colégio Adventista de Jardim Utinga,13.054590006817874
Colégio Adventista de Diadema,Colégio Adventista de Mauá,17.798441443853307
Colégio Adventista de Diadema,Colégio Adventista de Mogi das Cruzes,46.61899309771185
Colégio Adventista de Diadema,Colégio Adventista de Praia Grande,40.7042994507297
Colégio Adventista de Diadema,Colégio Adventista de Santo Amaro,8.668129086734913
Colégio Adventista de Diadema,Colégio Adventista de Santo André,10.027000514206325
Colégio Adventista de Diadema,Colégio Adventista de Santos,41.23441408251626
Colégio Adventista de Diadema,Colégio Adventista de São Bernardo do Campo,8.861440592109194
Colégio Adventista de Diadema,Colégio Adventista de São Caetano do Sul,7.543122551311907
Colégio Adventista de Diadema,Colégio Adventista de São José dos Campos,89.29776408221603
Colégio Adventista de Diadema,Colégio Adventista de São Miguel Paulista,28.763466994870328
Colégio Adventista de Diadema,Colégio Adventista de Sorocaba,90.2733600277008
Colégio Adventista de Diadema,Colégio Adventista de Taboão da Serra,17.648788174827786
Colégio Adventista de Diadema,Colégio Adventista de Tucuruvi,22.555353148619695
Colégio Adventista de Diadema,Colégio Adventista de Vila Alpina,11.504274558985752
Colégio Adventista de Diadema,Escola Adventista de Vila das Belezas,12.769707964362858
Colégio Adventista de Diadema,Colégio Adventista de Vila Galvão,26.043098755658583
Colégio Adventista de Diadema,Colégio Adventista de Vila Matilde,19.7585075567473
Colégio Adventista de Diadema,Colégio Adventista de Vila Nova Cachoeirinha,24.71786446957374
Colégio Adventista de Diadema,Colégio Adventista de Vila Yara,20.68354193471945
Colégio Adventista de Diadema,Colégio Adventista do Brooklin,9.509597380943532
Colégio Adventista de Diadema,Colégio Adventista Ellen G. White,15.198706075006916
Colégio Adventista de Diadema,Colégio Adventista da Granja Viana,25.54993498066864
Colégio Adventista de Diadema,Escola Adventista de Alvorada - SP,16.454929024182274
Colégio Adventista de Diadema,Escola Adventista de Campo Grande,6.927464206822774
Colégio Adventista de Diadema,Escola Adventista de Ibiúna,59.95046415498046
Colégio Adventista de Diadema,Escola Adventista de Indaiatuba,87.9217366616405
Colégio Adventista de Diadema,Colégio Adventista de Itapecerica da Serra,23.533289442994278
Colégio Adventista de Diadema,Escola Adventista de Jardim das Palmeiras,15.47056660202715
Colégio Adventista de Diadema,Escola Adventista de Jardim Lilah,16.16347278634187
Colégio Adventista de Diadema,Colégio Adventista de Jundiaí,58.46639619941052
Colégio Adventista de Diadema,Escola Adventista de Pedreira - AP,5.11328183188701
Colégio Adventista de Diadema,Escola Adventista de São Roque,54.492945946039214
Colégio Adventista de Diadema,Colégio Adventista Pirajuçara,18.559517782126047
Colégio Adventista de Diadema,Escola Adventista Thiago White,17.755271933895614
Colégio Adventista de Diadema,Unasp-SP - Centro Universitário Adventista - São Paulo,16.267612029703997
Colégio Adventista de Diadema,Escola Adventista de Educação Infantil de Vila Matilde,19.328710642153794
Colégio Adventista de Diadema,Colégio Adventista de Alphaville,33.04971834770434
Colégio Adventista de Diadema,Unasp-BI - Centro Universitário Adventista - Bilíngue,16.267612029703997
Colégio Adventista de Duque de Caxias,Colégio Adventista de Itaboraí,45.55484660398558
Colégio Adventista de Duque de Caxias,Colégio Adventista de Itaguaí,50.97935431479238
Colégio Adventista de Duque de Caxias,Colégio Adventista de Jacarepaguá,12.59895661186816
Colégio Adventista de Duque de Caxias,Colégio Adventista de Niterói,23.895847686598593
Colégio Adventista de Duque de Caxias,Colégio Adventista de Padre Miguel,17.868785150647547
Colégio Adventista de Duque de Caxias,Colégio Adventista de Botafogo,20.54089045841352
Colégio Adventista de Duque de Caxias,Escola Adventista de Inhaúma,9.288361925591891
Colégio Adventista de Duque de Caxias,Escola Adventista de Jardim Metrópole,4.455940370402417
Colégio Adventista de Duque de Caxias,Escola Adventista de Nova Iguaçu,16.193650417839613
Colégio Adventista de Duque de Caxias,IPAE - Instituto Petropolitano Adventista de Ensino,41.047905421217074
Colégio Adventista de Duque de Caxias,Colégio Adventista de Nova Iguaçu,17.877737942156614
Colégio Adventista de Duque de Caxias,Colégio Adventista de São Gonçalo,29.11101589630202
Colégio Adventista de Duque de Caxias,Escola Adventista de Música ARS,22.926946977530413
Colégio Adventista de Duque de Caxias,Escola Adventista da Barra da Tijuca,24.09178890789385
Colégio Adventista de Embu das Artes,Colégio Adventista de Engenheiro Goulart,39.72438985151935
Colégio Adventista de Embu das Artes,Colégio Adventista de Gopoúva,39.548749985348
Colégio Adventista de Embu das Artes,Colégio Adventista de Hortolândia,94.58141631998032
Colégio Adventista de Embu das Artes,Colégio Adventista de Interlagos,18.20715006649284
Colégio Adventista de Embu das Artes,Colégio Adventista de Jacareí,97.92847298315662
Colégio Adventista de Embu das Artes,Colégio Adventista de Jardim Utinga,35.57797413688536
Colégio Adventista de Embu das Artes,Colégio Adventista de Mauá,42.26491007573772
Colégio Adventista de Embu das Artes,Colégio Adventista de Mogi das Cruzes,69.33281250773358
Colégio Adventista de Embu das Artes,Colégio Adventista de Praia Grande,58.319216955733374
Colégio Adventista de Embu das Artes,Colégio Adventista de Santo Amaro,16.86766332636472
Colégio Adventista de Embu das Artes,Colégio Adventista de Santo André,34.39806692227955
Colégio Adventista de Embu das Artes,Colégio Adventista de Santos,62.52683342338269
Colégio Adventista de Embu das Artes,Colégio Adventista de São Bernardo do Campo,33.492750587697884
Colégio Adventista de Embu das Artes,Colégio Adventista de São Caetano do Sul,30.396514518227136
Colégio Adventista de Embu das Artes,Colégio Adventista de São Miguel Paulista,47.814150729242336
Colégio Adventista de Embu das Artes,Colégio Adventista de Sorocaba,65.61964895925037
Colégio Adventista de Embu das Artes,Colégio Adventista de Taboão da Serra,11.98692627695338
Colégio Adventista de Embu das Artes,Colégio Adventista de Tucuruvi,32.6715973209922
Colégio Adventista de Embu das Artes,Colégio Adventista de Vila Alpina,30.968524943809648
Colégio Adventista de Embu das Artes,Escola Adventista de Vila das Belezas,12.727201648040571
Colégio Adventista de Embu das Artes,Colégio Adventista de Vila Galvão,37.905746186812095
Colégio Adventista de Embu das Artes,Colégio Adventista de Vila Matilde,37.41920485015364
Colégio Adventista de Embu das Artes,Colégio Adventista de Vila Nova Cachoeirinha,28.81693182854854
Colégio Adventista de Embu das Artes,Colégio Adventista de Vila Yara,16.22129052245276
Colégio Adventista de Embu das Artes,Colégio Adventista do Brooklin,19.25205665092974
Colégio Adventista de Embu das Artes,Colégio Adventista Ellen G. White,9.641871019552294
Colégio Adventista de Embu das Artes,Colégio Adventista da Granja Viana,7.823995441510781
Colégio Adventista de Embu das Artes,Escola Adventista de Alvorada - SP,8.3947762543811
Colégio Adventista de Embu das Artes,Escola Adventista de Campo Grande,17.927970565097954
Colégio Adventista de Embu das Artes,Escola Adventista de Ibiúna,35.25075865767052
Colégio Adventista de Embu das Artes,Escola Adventista de Indaiatuba,71.26259704614124
Colégio Adventista de Embu das Artes,Colégio Adventista de Itapecerica da Serra,5.929127642668382
Colégio Adventista de Embu das Artes,Escola Adventista de Jardim das Palmeiras,9.327586516859691
Colégio Adventista de Embu das Artes,Escola Adventista de Jardim Lilah,8.620704993806639
Colégio Adventista de Embu das Artes,Colégio Adventista de Jundiaí,50.63338425412349
Colégio Adventista de Embu das Artes,Escola Adventista de Pedreira - AP,19.83410196298458
Colégio Adventista de Embu das Artes,Escola Adventista de Porto Feliz,84.45791336338438
Colégio Adventista de Embu das Artes,Escola Adventista de São Roque,30.83431101311929
Colégio Adventista de Embu das Artes,Colégio Adventista Pirajuçara,6.84951518511053
Colégio Adventista de Embu das Artes,Escola Adventista Thiago White,7.3859112459286616
Colégio Adventista de Embu das Artes,Unasp-HT - Centro Universitário Adventista Hortolândia,94.4933726667637
Colégio Adventista de Embu das Artes,Unasp-SP - Centro Universitário Adventista - São Paulo,8.54695660299426
Colégio Adventista de Embu das Artes,Escola Adventista de Educação Infantil de Vila Matilde,37.36497589059642
Colégio Adventista de Embu das Artes,Colégio Adventista de Alphaville,19.587712607210925
Colégio Adventista de Embu das Artes,Unasp-BI - Centro Universitário Adventista - Bilíngue,8.54695660299426
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Gopoúva,4.396459103904978
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Hortolândia,99.86682674157183
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Interlagos,29.762682577667285
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Jacareí,58.37088865129508
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Jardim Utinga,13.366492467477517
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Mauá,19.80547401966635
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Mogi das Cruzes,32.468611344772704
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Praia Grande,57.60063650033193
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Santo Amaro,25.21879031834172
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Santo André,18.70537534243589
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Santos,53.44468937183313
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de São Bernardo do Campo,23.926444462740342
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de São Caetano do Sul,16.766315138876458
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de São José dos Campos,70.0325315371717
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de São Miguel Paulista,8.836140579822038
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Sorocaba,99.21970656832333
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Taboão da Serra,27.88883908242224
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Tucuruvi,9.413308091882147
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Vila Alpina,12.02603903016918
Colégio Adventista de Engenheiro Goulart,Escola Adventista de Vila das Belezas,28.110370410958232
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Vila Galvão,6.610410725514943
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Vila Matilde,3.9558605273826704
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Vila Nova Cachoeirinha,16.302120316192063
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Vila Yara,25.47804042948614
Colégio Adventista de Engenheiro Goulart,Colégio Adventista do Brooklin,21.44624417777463
Colégio Adventista de Engenheiro Goulart,Colégio Adventista Ellen G. White,31.61904519458749
Colégio Adventista de Engenheiro Goulart,Colégio Adventista da Granja Viana,35.56721043676834
Colégio Adventista de Engenheiro Goulart,Escola Adventista de Alvorada - SP,32.537305177049205
Colégio Adventista de Engenheiro Goulart,Escola Adventista de Campo Grande,26.040527397605192
Colégio Adventista de Engenheiro Goulart,Escola Adventista de Ibiúna,72.83510287783298
Colégio Adventista de Engenheiro Goulart,Escola Adventista de Indaiatuba,82.52877245118273
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Itapecerica da Serra,41.624346973142906
Colégio Adventista de Engenheiro Goulart,Escola Adventista de Jardim das Palmeiras,32.659813963313724
Colégio Adventista de Engenheiro Goulart,Escola Adventista de Jardim Lilah,32.87245689487942
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Jundiaí,47.35736189813438
Colégio Adventista de Engenheiro Goulart,Escola Adventista de Pedreira - AP,26.693798701950467
Colégio Adventista de Engenheiro Goulart,Escola Adventista de São Roque,62.183342509865724
Colégio Adventista de Engenheiro Goulart,Colégio Adventista Pirajuçara,33.07181452418004
Colégio Adventista de Engenheiro Goulart,Escola Adventista Thiago White,35.28996501606817
Colégio Adventista de Engenheiro Goulart,Unasp-HT - Centro Universitário Adventista Hortolândia,99.98883515538233
Colégio Adventista de Engenheiro Goulart,Unasp-SP - Centro Universitário Adventista - São Paulo,32.58041335326972
Colégio Adventista de Engenheiro Goulart,Escola Adventista de Educação Infantil de Vila Matilde,4.534407713444365
Colégio Adventista de Engenheiro Goulart,Colégio Adventista de Alphaville,35.057366341387514
Colégio Adventista de Engenheiro Goulart,Unasp-BI - Centro Universitário Adventista - Bilíngue,32.58041335326972
Colégio Adventista de Esteio,Colégio Adventista de Gravataí,16.243214550437095
Colégio Adventista de Esteio,Colégio Adventista de Novo Hamburgo,18.48720015502022
Colégio Adventista de Esteio,Colégio Adventista de Porto Alegre,28.724401236086884
Colégio Adventista de Esteio,Colégio Adventista de Viamão,29.49712044263852
Colégio Adventista de Esteio,Colégio Adventista do Partenon,23.844094595649945
Colégio Adventista de Esteio,Colégio Adventista Marechal Rondon,18.129854473782174
Colégio Adventista de Esteio,Escola Adventista de Alvorada - RS,19.721533168808993
Colégio Adventista de Esteio,Colégio Adventista de Cachoeirinha,12.96835012848159
Colégio Adventista de Esteio,Escola Adventista de Canudos,20.849568688570294
Colégio Adventista de Esteio,Escola Adventista de Caxias do Sul,77.34726450165967
Colégio Adventista de Esteio,Colégio Adventista de Osório,87.35912103121369
Colégio Adventista de Esteio,Escola Adventista de Santa Cecília,25.199676711334764
Colégio Adventista de Esteio,Escola Adventista de Santo Antônio da Patrulha,63.25216597066732
Colégio Adventista de Esteio,Escola Adventista do Sarandi,16.059653480466032
Colégio Adventista de Esteio,Escola Adventista Pastor Ivo Souza,53.465124569916576
